id,site,site_id,job_title,area,due_date,work_location,work_type,link,ingestion_ts,is_new
Ework-70798,Ework,Ework-70798,SAP Senior Project Lead for Successfactors ,nan,2025-09-22T23:59:00+02:00,Gothenburg,På plats,https://app.verama.com/sv/job-requests/70798,2025-09-15 13:51:51,False
Ework-70797,Ework,Ework-70797,Exchange uppgradering 2016-SE,nan,2025-09-15T23:59:00+02:00,Helsingborg,På plats,https://app.verama.com/sv/job-requests/70797,2025-09-15 13:51:51,False
Ework-70795,Ework,Ework-70795,Data Engineer,nan,2025-09-17T23:59:00+02:00,Solna,På plats,https://app.verama.com/sv/job-requests/70795,2025-09-15 13:51:51,False
Ework-70789,Ework,Ework-70789,Systemförvaltare -MET,nan,2025-09-15T23:59:00+02:00,Stockholm-Arlanda,På plats,https://app.verama.com/sv/job-requests/70789,2025-09-15 13:51:51,False
Ework-70783,Ework,Ework-70783,Ekolog till Förstudie Kafé Sjöstugan ,nan,2025-09-19T23:59:00+02:00,Stockholm,På plats,https://app.verama.com/sv/job-requests/70783,2025-09-15 13:51:51,False
Ework-70781,Ework,Ework-70781,Junior People & Culture Business Partner (Try and hire),nan,2025-09-17T23:59:00+02:00,Gothenburg,Hybrid,https://app.verama.com/sv/job-requests/70781,2025-09-15 13:51:51,False
Ework-70777,Ework,Ework-70777,Package Development Engineer ,nan,2025-09-17T23:59:00+02:00,Lund,På plats,https://app.verama.com/sv/job-requests/70777,2025-09-15 13:51:51,False
Ework-70772,Ework,Ework-70772,Mechanical Design Engineer,nan,2025-09-17T23:59:00+02:00,Huskvarna,På plats,https://app.verama.com/sv/job-requests/70772,2025-09-15 13:51:51,False
Ework-70769,Ework,Ework-70769,Senior Machine Learning Engineer & Data Engineer ,nan,2025-09-19T23:59:00+02:00,Gothenburg,På plats,https://app.verama.com/sv/job-requests/70769,2025-09-15 13:51:51,False
Ework-70764,Ework,Ework-70764,IL-Kurs (Indirekt Ledarskap) ,nan,2025-09-15T23:59:00+02:00,Malmo,På plats,https://app.verama.com/sv/job-requests/70764,2025-09-15 13:51:51,False
Ework-70759,Ework,Ework-70759,Statistiker till befolkningsprognos,nan,2025-09-22T22:59:00+02:00,Söderhamn,Remote,https://app.verama.com/sv/job-requests/70759,2025-09-15 13:51:51,False
Ework-70747,Ework,Ework-70747,Dagvattenutredning på Väsjö torg,nan,2025-09-16T23:59:00+02:00,Stockholm,På plats,https://app.verama.com/sv/job-requests/70747,2025-09-15 13:51:51,False
Ework-70734,Ework,Ework-70734,Trafikutredning för ny detaljplan ”Nya Härneviskolan”,nan,2025-09-16T23:59:00+02:00,Stockholm,På plats,https://app.verama.com/sv/job-requests/70734,2025-09-15 13:51:51,False
Ework-70733,Ework,Ework-70733,Erbjudandeansvarig och Programledare Fjärrvärme2.0,nan,2025-09-16T23:59:00+02:00,Jonkoping,Hybrid,https://app.verama.com/sv/job-requests/70733,2025-09-15 13:51:51,False
Ework-70731,Ework,Ework-70731,Konsultstöd parkplan för Nacka kommun,nan,2025-09-18T23:59:00+02:00,Stockholm,På plats,https://app.verama.com/sv/job-requests/70731,2025-09-15 13:51:51,False
Ework-70732,Ework,Ework-70732,Buller- och vibrationsutredning för ny detaljplan,nan,2025-09-16T23:59:00+02:00,Stockholm,På plats,https://app.verama.com/sv/job-requests/70732,2025-09-15 13:51:51,False
Ework-70726,Ework,Ework-70726,Antikvarisk förundersökning och konsekvensbeskrivning,nan,2025-09-16T23:59:00+02:00,Stockholm,På plats,https://app.verama.com/sv/job-requests/70726,2025-09-15 13:51:51,False
Ework-70722,Ework,Ework-70722,AML/CTF Utredare,nan,2025-09-15T23:59:00+02:00,Stockholm,Hybrid,https://app.verama.com/sv/job-requests/70722,2025-09-15 13:51:51,False
Ework-70719,Ework,Ework-70719,"Strategi för energieffektivisering, Upplands-Bro kommun",nan,2025-09-24T23:59:00+02:00,Stockholm,På plats,https://app.verama.com/sv/job-requests/70719,2025-09-15 13:51:51,False
Ework-70715,Ework,Ework-70715,"Java AWS (Docker, Kubernetes, Lambda, Cloudformation) - JKPG",nan,2025-09-21T23:59:00+02:00,Huskvarna,Hybrid,https://app.verama.com/sv/job-requests/70715,2025-09-15 13:51:51,False
Ework-70714,Ework,Ework-70714,Konstruktör - Motordetaljer,nan,2025-09-15T23:59:00+02:00,Huskvarna,På plats,https://app.verama.com/sv/job-requests/70714,2025-09-15 13:51:51,False
Ework-70713,Ework,Ework-70713,Delprojektledare Kontrollprogram Anneberg Skanstull,nan,2025-09-15T23:59:00+02:00,Stockholm,På plats,https://app.verama.com/sv/job-requests/70713,2025-09-15 13:51:51,False
Ework-70706,Ework,Ework-70706,Dokumentationskonsult/ Dokumenteringsingenjör,nan,2025-09-15T23:59:00+02:00,Stockholm,På plats,https://app.verama.com/sv/job-requests/70706,2025-09-15 13:51:51,False
Ework-70692,Ework,Ework-70692,Teknisk Projektledare,nan,2025-09-15T23:59:00+02:00,Stockholm,Hybrid,https://app.verama.com/sv/job-requests/70692,2025-09-15 13:51:51,False
Ework-70677,Ework,Ework-70677,Uppdragsledare,nan,2025-09-15T23:59:00+02:00,Stockholm,På plats,https://app.verama.com/sv/job-requests/70677,2025-09-15 13:51:51,False
Ework-70655,Ework,Ework-70655,Provningsingenjör - mekanisk provning,nan,2025-09-15T23:59:00+02:00,Huskvarna,På plats,https://app.verama.com/sv/job-requests/70655,2025-09-15 13:51:51,False
Ework-70654,Ework,Ework-70654,Kulturintressemätning i Malmö,nan,2025-09-17T23:59:00+02:00,Malmo,Hybrid,https://app.verama.com/sv/job-requests/70654,2025-09-15 13:51:51,False
Ework-70652,Ework,Ework-70652,Projektledare HRM,nan,2025-09-17T23:59:00+02:00,Lund,På plats,https://app.verama.com/sv/job-requests/70652,2025-09-15 13:51:51,False
Ework-70649,Ework,Ework-70649,Senior Functional Consultant- D365 FnO,nan,2025-09-15T23:59:00+02:00,Malmo,På plats,https://app.verama.com/sv/job-requests/70649,2025-09-15 13:51:51,False
Ework-70594,Ework,Ework-70594,Fältinventering av alléer i Nacka kommun,nan,2025-09-15T23:59:00+02:00,Stockholm,På plats,https://app.verama.com/sv/job-requests/70594,2025-09-15 13:51:51,False
Ework-70593,Ework,Ework-70593,Senior Apputvecklare - Android,nan,2025-09-17T23:59:00+02:00,Mölndal,Hybrid,https://app.verama.com/sv/job-requests/70593,2025-09-15 13:51:51,False
Ework-70561,Ework,Ework-70561,"Underhållsplan IT/OT-säkerhet – Cer-direktivet , VA",nan,2025-09-15T23:59:00+02:00,Söderköping,På plats,https://app.verama.com/sv/job-requests/70561,2025-09-15 13:51:51,False
Ework-70542,Ework,Ework-70542,Broms Delprojektledare Livslängdssäkring Contessa & Regina,nan,2025-09-25T23:59:00+02:00,Stockholm,På plats,https://app.verama.com/sv/job-requests/70542,2025-09-15 13:51:51,False
Ework-70541,Ework,Ework-70541,Dagvattenutredning Parkering - Älvboda 1:113,nan,2025-09-15T23:59:00+02:00,"Gavle, Skutskär",Hybrid,https://app.verama.com/sv/job-requests/70541,2025-09-15 13:51:51,False
Nikita-https://www.nikita.se/lediga-uppdrag/integrationsutvecklare-azure-2/,Nikita,Nikita-https://www.nikita.se/lediga-uppdrag/integrationsutvecklare-azure-2/,Integrationsutvecklare Azure,nan,nan,nan,nan,https://www.nikita.se/lediga-uppdrag/integrationsutvecklare-azure-2/,2025-09-15 13:52:08,False
Nikita-https://www.nikita.se/lediga-uppdrag/api-integrations-specialist/,Nikita,Nikita-https://www.nikita.se/lediga-uppdrag/api-integrations-specialist/,API-integrations specialist,nan,nan,nan,nan,https://www.nikita.se/lediga-uppdrag/api-integrations-specialist/,2025-09-15 13:52:08,False
Nikita-https://www.nikita.se/lediga-uppdrag/project-manager-financial-market/,Nikita,Nikita-https://www.nikita.se/lediga-uppdrag/project-manager-financial-market/,Project Manager – Financial Market,nan,nan,nan,nan,https://www.nikita.se/lediga-uppdrag/project-manager-financial-market/,2025-09-15 13:52:08,False
Nikita-https://www.nikita.se/lediga-uppdrag/senior-projektledande-vvs-konsult/,Nikita,Nikita-https://www.nikita.se/lediga-uppdrag/senior-projektledande-vvs-konsult/,Senior projektledande VVS-konsult,nan,nan,nan,nan,https://www.nikita.se/lediga-uppdrag/senior-projektledande-vvs-konsult/,2025-09-15 13:52:08,False
Nikita-https://www.nikita.se/lediga-uppdrag/ai-konsult-till-kund-inom-bygg/,Nikita,Nikita-https://www.nikita.se/lediga-uppdrag/ai-konsult-till-kund-inom-bygg/,AI-konsult till kund inom bygg,nan,nan,nan,nan,https://www.nikita.se/lediga-uppdrag/ai-konsult-till-kund-inom-bygg/,2025-09-15 13:52:08,False
Nikita-https://www.nikita.se/lediga-uppdrag/senior-konsult-inom-b2b-lending-product-and-credit/,Nikita,Nikita-https://www.nikita.se/lediga-uppdrag/senior-konsult-inom-b2b-lending-product-and-credit/,Senior konsult inom B2B Lending – Product and Credit,nan,nan,nan,nan,https://www.nikita.se/lediga-uppdrag/senior-konsult-inom-b2b-lending-product-and-credit/,2025-09-15 13:52:08,False
Nikita-https://www.nikita.se/lediga-uppdrag/it-arkitekt-till-csn/,Nikita,Nikita-https://www.nikita.se/lediga-uppdrag/it-arkitekt-till-csn/,IT-arkitekt till CSN,nan,nan,nan,nan,https://www.nikita.se/lediga-uppdrag/it-arkitekt-till-csn/,2025-09-15 13:52:08,False
Nikita-https://www.nikita.se/lediga-uppdrag/9476/,Nikita,Nikita-https://www.nikita.se/lediga-uppdrag/9476/,Applikationskonsult/integrationsspecialist,nan,nan,nan,nan,https://www.nikita.se/lediga-uppdrag/9476/,2025-09-15 13:52:08,False
Nikita-https://www.nikita.se/lediga-uppdrag/upphandlingscontroller/,Nikita,Nikita-https://www.nikita.se/lediga-uppdrag/upphandlingscontroller/,Upphandlingskonsult,nan,nan,nan,nan,https://www.nikita.se/lediga-uppdrag/upphandlingscontroller/,2025-09-15 13:52:08,False
Nikita-https://www.nikita.se/lediga-uppdrag/vmware-engineer-migrering-och-infrastruktur/,Nikita,Nikita-https://www.nikita.se/lediga-uppdrag/vmware-engineer-migrering-och-infrastruktur/,VMware Engineer – Migrering och Infrastruktur,nan,nan,nan,nan,https://www.nikita.se/lediga-uppdrag/vmware-engineer-migrering-och-infrastruktur/,2025-09-15 13:52:08,False
Nikita-https://www.nikita.se/lediga-uppdrag/it-arkitekt-systemutvecklare/,Nikita,Nikita-https://www.nikita.se/lediga-uppdrag/it-arkitekt-systemutvecklare/,IT-arkitekt/Systemutvecklare,nan,nan,nan,nan,https://www.nikita.se/lediga-uppdrag/it-arkitekt-systemutvecklare/,2025-09-15 13:52:08,False
Nikita-https://www.nikita.se/lediga-uppdrag/kravanalytiker-business-analyst/,Nikita,Nikita-https://www.nikita.se/lediga-uppdrag/kravanalytiker-business-analyst/,Kravanalytiker/Business Analyst,nan,nan,nan,nan,https://www.nikita.se/lediga-uppdrag/kravanalytiker-business-analyst/,2025-09-15 13:52:08,False
Nikita-https://www.nikita.se/lediga-uppdrag/9471/,Nikita,Nikita-https://www.nikita.se/lediga-uppdrag/9471/,Safety Subject Matter Expert (SME) Lead,nan,nan,nan,nan,https://www.nikita.se/lediga-uppdrag/9471/,2025-09-15 13:52:08,False
Nikita-https://www.nikita.se/lediga-uppdrag/projektledare-aml/,Nikita,Nikita-https://www.nikita.se/lediga-uppdrag/projektledare-aml/,Projektledare AML,nan,nan,nan,nan,https://www.nikita.se/lediga-uppdrag/projektledare-aml/,2025-09-15 13:52:08,False
Nikita-https://www.nikita.se/lediga-uppdrag/elektronikkonstruktor-2/,Nikita,Nikita-https://www.nikita.se/lediga-uppdrag/elektronikkonstruktor-2/,Elektronikkonstruktör,nan,nan,nan,nan,https://www.nikita.se/lediga-uppdrag/elektronikkonstruktor-2/,2025-09-15 13:52:08,False
Nikita-https://www.nikita.se/lediga-uppdrag/senior-teknisk-projektledare-tt/,Nikita,Nikita-https://www.nikita.se/lediga-uppdrag/senior-teknisk-projektledare-tt/,Senior Teknisk Projektledare T&T,nan,nan,nan,nan,https://www.nikita.se/lediga-uppdrag/senior-teknisk-projektledare-tt/,2025-09-15 13:52:08,False
Nikita-https://www.nikita.se/lediga-uppdrag/ai-integration-specialist-machine-learning-engineer/,Nikita,Nikita-https://www.nikita.se/lediga-uppdrag/ai-integration-specialist-machine-learning-engineer/,AI Integration Specialist / Machine Learning Engineer,nan,nan,nan,nan,https://www.nikita.se/lediga-uppdrag/ai-integration-specialist-machine-learning-engineer/,2025-09-15 13:52:08,False
Regent-/uppdrag/925,Regent,Regent-/uppdrag/925,Senior IT-arkitekt,"Vi söker Senior IT-arkitekt, med 10+ års erfarenhet. Uppdrag i Sundsvall, 3 dagar/vecka på plats, resterande distans.",nan,Sundsvall,nan,https://regent.se/uppdrag/925,2025-09-15 13:52:46,False
Regent-/uppdrag/924,Regent,Regent-/uppdrag/924,Game Engineer UI/UX,"Vi söker en kreativ och nyfiken utvecklare med djup erfarenhet från spelindustrin, stark teknisk bakgrund i C++ och djup förståelse för UI/UX inom spel.",nan,Stockholm,nan,https://regent.se/uppdrag/924,2025-09-15 13:52:46,False
Regent-/uppdrag/923,Regent,Regent-/uppdrag/923,IAM/Azure-arkitekt,"Vi söker en erfaren konsult till ett långsiktigt uppdrag inom IAM, Azure och Microsoft-miljöer.",nan,Stockholm,nan,https://regent.se/uppdrag/923,2025-09-15 13:52:46,False
Regent-/uppdrag/922,Regent,Regent-/uppdrag/922,ML engineer,"ML Engineer ska bygga AI-infrastruktur inom HR på GCP, ge träning och mentorskap, stärka interna förmågor samt migrera befintliga AI-modeller till en ny skalbar miljö.",nan,Stockholm,nan,https://regent.se/uppdrag/922,2025-09-15 13:52:46,False
Regent-/uppdrag/921,Regent,Regent-/uppdrag/921,Senior Data Scientist,"Vi söker en AI-konsult med GCP- och Pythonexpertis för att bygga AI-infrastruktur, träna HR-teamet och migrera modeller. Fokus: kunskapsöverföring, GenAI och operativ självständighet",nan,Stockholm,nan,https://regent.se/uppdrag/921,2025-09-15 13:52:46,False
Regent-/uppdrag/920,Regent,Regent-/uppdrag/920,Hands-on Test Coach-Lumera,"Vi söker en hands-on Test Coach till Lumera Delivery. Fokus: stärka testfallshantering i Jira (XRAY) genom coaching, samarbete och strukturering för både manuella och automatiserade tester.",nan,Stockholm,nan,https://regent.se/uppdrag/920,2025-09-15 13:52:46,False
Regent-/uppdrag/919,Regent,Regent-/uppdrag/919,Senior Interimschef Masteradata,Vi söker en interimschef masterdata med kompetensnivå 4.,nan,Stockholm,nan,https://regent.se/uppdrag/919,2025-09-15 13:52:46,False
Regent-/uppdrag/918,Regent,Regent-/uppdrag/918,Kravanalytiker till Transportstyrelsen,"Kravanalytiker nivå 3 till Transportstyrelsen, start 12 jan 2026. Uppdrag på plats, helst i Örebro. Säkerhetsklassning krävs.",nan,Örebro/Stockholm,nan,https://regent.se/uppdrag/918,2025-09-15 13:52:46,False
Regent-/uppdrag/917,Regent,Regent-/uppdrag/917,2 Testare till Kammarkollegiet - Transportstyrelsen,"Transportstyrelsen söker 2 Testare. Start 12 jan 2026. Uppdrag på plats, helst i Örebro. Säkerhetsklassning krävs.",nan,Örebro/Stockholm,nan,https://regent.se/uppdrag/917,2025-09-15 13:52:46,False
Regent-/uppdrag/916,Regent,Regent-/uppdrag/916,7 .net utvecklare till Kammarkollegiet-Transpprtstyrelsen,"Systemutvecklare nivå 3 med erfarenhet av .NET, MS SQL och agilt arbetssätt. Mervärde ges för MVC/Blazor, RabbitMQ, Web API, nServiceBus samt offentlig sektor. Start 12 jan. Utgår från Örebro.",nan,Örebro/Stockholm,nan,https://regent.se/uppdrag/916,2025-09-15 13:52:46,False
Regent-/uppdrag/915,Regent,Regent-/uppdrag/915,Lead Business Architect (LBA) – PEGA-Arbetsförmedligen,"Vi söker en erfaren Pega LBA (expert) för heltid i Solna. Du leder krav- och designarbete, driver affärsnytta och coachar teamet i Pega Express och agila metoder.",nan,Stockholm,nan,https://regent.se/uppdrag/915,2025-09-15 13:52:46,False
Regent-/uppdrag/914,Regent,Regent-/uppdrag/914,Principal System Architect (PSA)-Pega-Arbetsförmedlingen,"Vi söker en Pega PSA (expert) på ca 10 h/månad. En rådgivande roll för att stötta utvecklingsteamet och coacha inom metodik, arkitektur och Pega Constellation.",nan,Stockholm,nan,https://regent.se/uppdrag/914,2025-09-15 13:52:46,False
Regent-/uppdrag/913,Regent,Regent-/uppdrag/913,Systemutvecklare – Lead ServiceNow Developer,Senior Lead ServiceNow Developer för 50% uppdrag. Ansvar för utveckling och förvaltning av äldre ServiceNow-miljö samt handledning av juniora resurser,nan,Stockholm,nan,https://regent.se/uppdrag/913,2025-09-15 13:52:46,False
Regent-/uppdrag/912,Regent,Regent-/uppdrag/912,Senior ServiceNow Developer,"Senior ServiceNow Developer (Systemutvecklare) för ett deltidsuppdrag (50%). Uppdraget avser utveckling och förvaltning av en äldre, lokalt installerad ServiceNow-miljö.",nan,Stockholm,nan,https://regent.se/uppdrag/912,2025-09-15 13:52:46,False
Regent-/uppdrag/911,Regent,Regent-/uppdrag/911,Senior Frontendutvecklare med Appkompetens,"Senior frontendutvecklare med appkompetens sökes till uppdrag i Stockholm. Fokus på komponentbaserad utveckling, Android (Kotlin), meriterande iOS, React, GraphQL, Microfrontends. Start sept 2025.",nan,Stockholm,nan,https://regent.se/uppdrag/911,2025-09-15 13:52:46,False
Regent-/uppdrag/909,Regent,Regent-/uppdrag/909,AML/CTF Utredare,"Vi söker en erfaren AML/CTF-utredare med minst 3 års erfarenhet av penningtvättsutredningar, bolagsstrukturer och sanktioner. Rollen kräver integritet, analysförmåga och flytande svenska/engelska.",nan,Stockholm,nan,https://regent.se/uppdrag/909,2025-09-15 13:52:46,False
Regent-/uppdrag/908,Regent,Regent-/uppdrag/908,Senior Javautvecklare,"Senior Javautvecklare sökes för att utveckla moderna backend-tjänster och API:er i en mikrotjänstarkitektur med Java Spring Boot, Kafka och OpenShift för en digital plattform.",nan,Stockholm,nan,https://regent.se/uppdrag/908,2025-09-15 13:52:46,False
Regent-/uppdrag/903,Regent,Regent-/uppdrag/903,Analytics Engineer / Data Engineer,"Vi söker en lösningsdriven Data/Analytics Engineer med erfarenhet av Snowflake, datamodellering och pipelines. Fokus på skalbara datalösningar för analys och machine learning.",nan,Stockholm,nan,https://regent.se/uppdrag/903,2025-09-15 13:52:46,False
Regent-/uppdrag/902,Regent,Regent-/uppdrag/902,Android Utvecklare,"Vi söker en erfaren Android-utvecklare med Kotlin & Jetpack Compose för att bygga native appar i ett agilt team. Fokus på samarbete, innovation och förstklassig användarupplevelse.",nan,Stockholm,nan,https://regent.se/uppdrag/902,2025-09-15 13:52:46,False
Regent-/uppdrag/901,Regent,Regent-/uppdrag/901,Tech lead-Senior Node.js/Typescript,"Senior NodeJS/TypeScript-utvecklare sökes för tech-lead roll. Etablera kodstandarder, driva best practice och leda team. Placering Stockholm, 4 dagar/vecka på kontoret.",nan,Stockholm,nan,https://regent.se/uppdrag/901,2025-09-15 13:52:46,False
Regent-/uppdrag/900,Regent,Regent-/uppdrag/900,En Senior Site Reliability Engineer,"Senior SRE sökes för ledande roll – etablera arbetssätt, bygga robusta system och driva molninfrastruktur, CI/CD och observability. Placering 3 dgr/v på huvudkontoret i Stockholm",nan,Stockholm,nan,https://regent.se/uppdrag/900,2025-09-15 13:52:46,False
